"individual","width_0.1","width_0.2","width_0.3","width_0.4","width_0.5","width_0.6","width_0.7","width_0.8","width_0.9","thickness_0.1","thickness_0.2","thickness_0.3","thickness_0.4","thickness_0.5","thickness_0.6","thickness_0.7","thickness_0.8","thickness_0.9"
"7924",42.3445351482,57.7548328518,67.2192280962,71.9514257184,75.712659471,76.4408823732,73.6506124902,66.9764871288,51.2033292162,8.2506904074,14.439333834,19.5343916652,24.9948121896,28.2705640074,28.2105043866,28.02782304,22.02186096,15.7130982918
"7927",38.5232417748,50.7779069022,61.273325637,69.1611558354,73.0425088296,77.0464835496,77.6545872102,76.1981414058,66.7337461614,6.431384394,11.649063951,16.8642410238,21.8391796134,23.0528844504,24.5093302548,26.5713772356,26.6939989614,24.7520712222
"7938",33.7309845318,50.3524845882,61.7588075718,72.6796486206,78.3202480074,76.6836233406,76.6836233406,69.8268166326,56.1157057008,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7978",19.89474939,33.4882435644,46.1683310058,59.3313978978,65.8854040176,67.5820883052,65.1571811154,60.910465428,40.0397472,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8175",32.1544194858,47.5021550844,59.5741388652,67.8248292726,75.712659471,77.289224517,77.4118462428,70.2522389466,54.6617623806,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8186",41.616312246,54.904503348,65.8854040176,73.5279907644,76.2582010266,75.3472967778,74.861814843,70.7377208814,56.5411280148,13.0429476504,20.1424953258,25.1149314312,28.6359267006,29.3616471186,29.604388086,28.9987869096,20.8682157438,12.0719837808
"8194",44.894566548,54.9645629688,64.4289582132,72.4369076532,75.5900377452,75.712659471,75.4699185036,71.708684751,54.5992002756,13.0429476504,17.229603717,22.5674025156,26.6939989614,27.2996001378,26.5713772356,24.7520712222,21.596438646,15.0449350104
"8429",53.6332413744,64.251281835,69.7717619802,73.8958559418,75.9604054068,75.9604054068,70.9854668172,64.1286601092,49.749385896,11.5264422252,18.443308554,25.300115262,27.8476441776,27.0593616546,24.2690917716,20.3852362932,16.8066838872,11.649063951
"8474",44.5292038548,58.845915963,70.2522389466,76.926364308,81.6585619302,79.9593751584,82.144043865,73.7707317318,55.8129051126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8490",33.3055622178,46.7739321822,55.5701641452,63.3353726178,68.1901919658,69.706697391,66.7337461614,58.7858563422,43.3780611228,6.6741253614,15.653038671,20.6279772606,24.6319519806,26.451257994,25.7230350918,24.9948121896,22.0819205808,16.804181403
"8641",27.1794808962,41.1333327954,50.7178472814,58.845915963,63.1551937554,62.6071497156,61.3959473628,56.2983870474,43.1953797762,8.9789133096,14.1965928666,19.2916506978,23.235565797,24.7520712222,22.7500838622,19.8997543584,17.1069819912,11.649063951
"8647",28.6359267006,52.05167136,65.0946190104,74.498954634,79.1085305304,80.8077173022,77.6545872102,71.283262437,55.079677242,10.0099368,15.0449350104,22.3246615482,25.3576723986,27.2996001378,26.7540585822,24.02384832,19.4743320444,13.4083103436
"9078",16.3812615732,23.1755061762,29.1189061512,32.3971604532,36.1583942058,37.0067363496,36.461194794,32.6399014206,23.9037290784,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9443",44.832004443,55.3274231778,63.4579943436,71.283262437,73.6506124902,71.3433220578,68.3103112074,63.0926316504,49.624261686,9.9498771792,15.653038671,21.7190603718,23.7811073526,25.8431543334,26.3286362682,23.3556850386,18.5634277956,15.7731579126
"9766",45.6252919344,60.4274859774,70.9854668172,75.837783681,78.8107349106,76.7486879298,76.9313692764,67.5870932736,46.8389967714,16.6240025406,21.3562001628,25.8456568176,30.8205954072,34.096347225,34.7044508856,34.6418887806,27.302102622,18.5659302798
"9805",27.7850820726,38.0978194608,45.257426757,54.1137183408,58.6031749956,63.4579943436,65.3999220828,64.6091370756,53.7508581318,9.221654277,13.8937922784,17.3497229586,20.0198736,23.0528844504,23.9037290784,21.4763194044,17.229603717,13.651051311
"12876(1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0727580504,61.8188671926,73.710672111,82.9923860088,87.4217830428,90.2120529258,87.1790420754,79.1710926354,58.1802551658
